Date,Open,High,Low,Close,Volume,daily_return,log_return,vol_20d,cluster_regime,vol_z
2016-08-16,8670.25,8682.349609375,8600.4501953125,8642.5498046875,224800,0.0058657509204553,0.0058486143833095,0.1040040928809787,0.0,-0.4414764674379339
2016-08-17,8639.7998046875,8667.099609375,8603.599609375,8624.0498046875,174100,-0.0021405719860551,-0.0021428662849281,0.1032195525226897,0.0,-0.450997590417761
2016-08-18,8648.849609375,8690.7001953125,8645.0498046875,8673.25,164300,0.0057049989769026,0.0056887871001746,0.1046136902405618,0.0,-0.4340784395768476
2016-08-19,8694.2998046875,8696.599609375,8647.099609375,8666.900390625,191900,-0.0007320911278931,-0.0007323592374647,0.1038992128192596,0.0,-0.4427492840052514
2016-08-22,8667.0,8684.849609375,8614.0,8629.150390625,152300,-0.0043556517669032,-0.0043651652530661,0.1022032247325233,0.0,-0.463331668296296
2016-08-23,8628.349609375,8642.150390625,8580.0,8632.599609375,187500,0.0003997170745508,0.0003996372089627,0.1016069763500539,0.0,-0.4705676939717565
2016-08-24,8648.5,8661.0498046875,8620.900390625,8650.2998046875,149600,0.0020503899304304,0.002048290749933,0.0940677509942288,0.0,-0.5620631677571852
2016-08-25,8668.849609375,8683.0498046875,8583.650390625,8592.2001953125,213100,-0.0067164850567972,-0.0067391421502295,0.0953464786358346,0.0,-0.5465446249508146
2016-08-26,8614.349609375,8622.9501953125,8547.5498046875,8572.5498046875,147500,-0.002287003349354,-0.0022896225356679,0.0950282511271751,0.0,-0.5504066101418875
2016-08-29,8583.75,8622.0,8543.75,8607.4501953125,129700,0.0040711796863421,0.004062914858462,0.093713992254304,0.0,-0.5663563573075078
2016-08-30,8646.75,8750.599609375,8642.25,8744.349609375,150200,0.0159047581985491,0.0157796028316789,0.108996762472807,0.0,-0.3808858035170728
2016-08-31,8754.0498046875,8819.2001953125,8754.0498046875,8786.2001953125,362200,0.0047860147188798,0.0047745981624819,0.1099300840666336,0.0,-0.36955908261525533
2016-09-01,8793.599609375,8813.25,8759.9501953125,8774.650390625,238900,-0.0013145392127147,-0.0013154039773133,0.1098557149239774,0.0,-0.3704616209558937
2016-09-02,8796.349609375,8824.099609375,8768.2001953125,8809.650390625,191500,0.0039887629069979,0.0039808288831956,0.1037594950932069,0.0,-0.4444448878555246
2016-09-06,8852.7001953125,8950.849609375,8848.4501953125,8943.0,195600,0.0151367651906944,0.0150233474468299,0.1141861276942815,0.0,-0.31790805617893486
2016-09-07,8968.7001953125,8968.7001953125,8913.349609375,8917.9501953125,290100,-0.002801051625573,-0.0028049819116828,0.1043438079381229,0.0,-0.4373537109691361
2016-09-08,8915.5,8960.349609375,8896.0,8952.5,217200,0.0038741867728371,0.0038667014380895,0.1045186478061292,0.0,-0.43523186743683495
2016-09-09,8934.2998046875,8939.150390625,8858.7001953125,8866.7001953125,175900,-0.0095838932909801,-0.0096301143518348,0.1102286829420679,0.0,-0.3659353090456605
2016-09-12,8732.9501953125,8746.9501953125,8699.400390625,8715.599609375,184500,-0.0170413550260085,-0.0171882299396912,0.1196296132873107,0.0,-0.25184632306022064
2016-09-14,8710.650390625,8739.849609375,8688.900390625,8726.599609375,184300,0.0012621047883116,0.0012613090035687,0.1195659272865668,0.0,-0.25261921159140904
2016-09-15,8743.849609375,8751.9501953125,8704.349609375,8742.5498046875,145400,0.0018277675184461,0.0018260991839711,0.1181467824416176,0.0,-0.26984184705202074
2016-09-16,8780.849609375,8847.650390625,8750.5,8779.849609375,265800,0.0042664675089985,0.0042573919410826,0.1183779432425748,0.0,-0.2670364968991887
2016-09-19,8788.4501953125,8824.2998046875,8774.2001953125,8808.400390625,131700,0.0032518531091367,0.0032465772692253,0.1173795050125658,0.0,-0.27915346841663724
2016-09-20,8816.099609375,8816.4501953125,8759.2998046875,8775.900390625,136500,-0.0036896597064991,-0.0036964832905136,0.1183512715310029,0.0,-0.2673601827915402
2016-09-21,8790.2998046875,8826.849609375,8757.2998046875,8777.150390625,148800,0.0001424355273373,0.0001424253843608,0.1169032637660614,0.0,-0.2849330964856425
2016-09-22,8873.349609375,8893.349609375,8837.7998046875,8867.4501953125,172800,0.010288054854791,0.0102354930170989,0.1215227120893338,0.0,-0.22887181790367933
2016-09-23,8880.75,8885.2001953125,8820.2998046875,8831.5498046875,185900,-0.0040485584733227,-0.0040567760733005,0.1229757192074776,0.0,-0.2112382324338604
2016-09-26,8807.900390625,8809.5498046875,8715.099609375,8723.0498046875,164000,-0.0122854994196388,-0.0123615900172105,0.1291552077833621,0.0,-0.1362444222852688
2016-09-27,8748.900390625,8768.5,8690.5,8706.400390625,151400,-0.0019086689214536,-0.0019104927510736,0.1290436058698244,0.0,-0.1375988147423932
2016-09-28,8711.2001953125,8767.0498046875,8703.150390625,8745.150390625,165500,0.004450748674702,0.0044408733836031,0.1291782477486159,0.0,-0.13596481099400173
2016-09-29,8792.7001953125,8800.650390625,8558.25,8591.25,372900,-0.0175983698107679,-0.0177550621960591,0.1323850326257384,0.0,-0.09704751010266094
2016-09-30,8581.5,8637.150390625,8555.2001953125,8611.150390625,181700,0.002316355667103,0.0023136770509358,0.1312736433219965,0.0,-0.11053524738423111
2016-10-03,8666.150390625,8745.2001953125,8635.0,8738.099609375,137300,0.0147424226719126,0.0146348095219124,0.1425044248548801,1.0,0.025760675450585066
2016-10-04,8770.0,8783.650390625,8736.099609375,8769.150390625,184300,0.0035534936242527,0.0035471948830647,0.142343560895451,0.0,0.02380844249715653
2016-10-05,8806.349609375,8806.9501953125,8731.400390625,8743.9501953125,157200,-0.0028737328235858,-0.0028778699216004,0.130599063902049,0.0,-0.11872189265890888
2016-10-06,8768.7001953125,8781.150390625,8684.650390625,8709.5498046875,163600,-0.0039341933401497,-0.0039419526365027,0.1308551013721428,0.0,-0.11561464111416585
2016-10-07,8721.7001953125,8723.7001953125,8663.7998046875,8697.599609375,150400,-0.0013720795655899,-0.0013730217286708,0.1294883127324978,0.0,-0.13220188559177481
2016-10-10,8735.349609375,8745.7998046875,8703.9501953125,8708.7998046875,108400,0.0012877340663539,0.0012869056479532,0.1260888094958313,0.0,-0.1734580020485644
2016-10-13,8671.5,8681.5498046875,8541.349609375,8573.349609375,212300,-0.0155532562867726,-0.0156754771216134,0.1235862009512452,0.0,-0.20382947175260363
2016-10-14,8594.0,8604.4501953125,8549.7998046875,8583.400390625,162800,0.0011723284023095,0.001171641761961,0.1235665538727981,0.0,-0.2040679072239122
2016-10-17,8612.9501953125,8615.400390625,8506.150390625,8520.400390625,197400,-0.0073397484834576,-0.0073668169692744,0.1252456683956855,0.0,-0.18369029923891214
2016-10-18,8556.0498046875,8685.099609375,8555.900390625,8677.900390625,216600,0.0184850468028823,0.0183162749892034,0.1422833097710744,1.0,0.02307723936808667
2016-10-19,8697.5,8698.75,8636.7001953125,8659.099609375,172100,-0.0021665126820665,-0.002168862965894,0.1416467220603585,0.0,0.015351658628822776
2016-10-20,8693.349609375,8727.0,8678.2998046875,8699.400390625,161000,0.0046541537882722,0.0046433567024341,0.1425184160757063,0.0,0.02593047185776389
2016-10-21,8708.599609375,8709.099609375,8652.0498046875,8693.0498046875,157300,-0.0007300027188475,-0.0007302693005771,0.1425049613891023,0.0,0.025767186789687486
2016-10-24,8709.849609375,8736.9501953125,8684.150390625,8708.9501953125,157100,0.0018290923188344,0.0018274215664756,0.1371429395447008,0.0,-0.039305908382122834
2016-10-25,8721.7001953125,8722.650390625,8663.4501953125,8691.2998046875,189800,-0.0020266955521803,-0.0020287520787162,0.1367124104117868,0.0,-0.04453077766712977
2016-10-26,8657.2998046875,8657.2998046875,8596.599609375,8615.25,219300,-0.0087501071642338,-0.0087886141432832,0.1332493588653183,0.0,-0.08655811164815792
2016-10-27,8607.099609375,8624.849609375,8550.25,8615.25,242800,0.0,0.0,0.1331768379807554,0.0,-0.08743821966711945
2016-10-28,8625.0,8653.75,8581.75,8638.0,175500,0.0026406662604103,0.0026371858270232,0.1324364366956856,0.0,-0.09642367416297966
2016-11-01,8653.150390625,8669.599609375,8614.5,8626.25,165000,-0.0013602685806899,-0.0013611945858348,0.116071984279453,0.0,-0.29502144202323516
2016-11-02,8542.7998046875,8549.5,8504.849609375,8514.0,155300,-0.0130126068685697,-0.0130980125467139,0.1249107593553491,0.0,-0.18775473024798472
2016-11-03,8499.849609375,8537.650390625,8476.150390625,8484.9501953125,170500,-0.0034120043090791,-0.0034178384703509,0.1114862086884465,0.0,-0.35067407085049423
2016-11-04,8503.599609375,8504.0,8400.25,8433.75,224800,-0.0060342363990286,-0.0060525159761116,0.1109627591529293,0.0,-0.35702661517627227
2016-11-07,8535.75,8535.849609375,8481.4501953125,8497.0498046875,172800,0.0075055348673485,0.0074775084884729,0.1157971594871592,0.0,-0.2983566951019186
2016-11-08,8540.0,8559.400390625,8480.099609375,8543.5498046875,195700,0.0054724876361613,0.0054575679826926,0.1178830956630351,0.0,-0.2730419300311981
2016-11-09,8067.5,8476.2001953125,8002.25,8432.0,314300,-0.0130566108043634,-0.0131425976316571,0.1255789814266648,0.0,-0.17964523727976195
2016-11-10,8555.599609375,8598.4501953125,8510.7001953125,8525.75,263100,0.0111183586337761,0.0110570040404547,0.1330721864005635,0.0,-0.08870826339974963
2016-11-11,8456.650390625,8460.599609375,8284.9501953125,8296.2998046875,266900,-0.0269126112438788,-0.0272813871024,0.15461008888652,0.0,0.1726741067099823
2016-11-15,8284.849609375,8288.5498046875,8093.2001953125,8108.4501953125,359200,-0.0226425772690691,-0.022902856859881,0.1714931737586797,0.0,0.37756595917919383
2016-11-16,8205.650390625,8210.0498046875,8089.39990234375,8111.60009765625,269500,0.0003884715658204,0.0003883961302774,0.1709904664496561,1.0,0.3714651409593253
2016-11-17,8105.10009765625,8151.25,8060.2998046875,8079.9501953125,191300,-0.0039018075302916,-0.0039094394399234,0.1523609644011583,0.0,0.1453789005477761
2016-11-18,8097.5498046875,8128.9501953125,8048.2998046875,8074.10009765625,161200,-0.0007240264500198,-0.0007242886837538,0.1526231827052344,0.0,0.14856116223041937
2016-11-21,8102.10009765625,8102.4501953125,7916.39990234375,7929.10009765625,218800,-0.0179586577137048,-0.018121871425978,0.1578220380703747,0.0,0.2116540812407137
2016-11-22,7989.14990234375,8019.0498046875,7938.14990234375,8002.2998046875,210200,0.0092317799157166,0.0091894274947825,0.1648493117101497,1.0,0.2969365473755517
2016-11-23,8051.2001953125,8055.2001953125,7973.10009765625,8033.2998046875,181000,0.0038738863522509,0.0038664021768522,0.1659832016669069,1.0,0.3106973508954891
2016-11-24,8011.7998046875,8024.85009765625,7952.5498046875,7965.5,260500,-0.0084398449374363,-0.0084756620986245,0.166524895471343,0.0,0.31727130630129474
2016-11-25,8007.9501953125,8122.25,7976.75,8114.2998046875,177900,0.0186805353948276,0.0185081971326499,0.1841532356575424,1.0,0.531207521398092
2016-11-28,8080.64990234375,8146.5,8066.5,8126.89990234375,189700,0.0015528262400374,0.0015516218520139,0.1845698567556163,1.0,0.536263603814812
2016-11-29,8131.5498046875,8197.349609375,8128.7001953125,8142.14990234375,189700,0.0018764842908427,0.0018747258935887,0.1842851259405468,1.0,0.5328081319862684
2016-11-30,8172.14990234375,8234.25,8139.25,8224.5,248000,0.0101140483341561,0.0100632436210104,0.1899704884807174,1.0,0.6018052656046344
2016-12-01,8244.0,8250.7998046875,8185.0498046875,8192.900390625,157700,-0.0038421313605689,-0.0038495313077255,0.1858446208438029,1.0,0.5517340452339913
2016-12-02,8153.5498046875,8159.2998046875,8070.0498046875,8086.7998046875,171500,-0.0129503083009417,-0.0130348946163291,0.1899608256687162,1.0,0.6016879984425025
2016-12-05,8088.75,8141.89990234375,8056.85009765625,8128.75,126500,0.0051874902712669,0.0051740815952034,0.1912756189362275,1.0,0.6176442309814187
2016-12-06,8153.14990234375,8178.7001953125,8130.85009765625,8143.14990234375,115300,0.0017714780678148,0.0017699108511295,0.1886422097229347,1.0,0.5856853741666433
2016-12-07,8168.39990234375,8190.4501953125,8077.5,8102.0498046875,169800,-0.0050471989523882,-0.0050599790817267,0.1867180249264206,1.0,0.5623336117111346
2016-12-08,8152.10009765625,8256.25,8151.75,8246.849609375,142500,0.0178719963685887,0.017714169916451,0.1956391021657425,1.0,0.6705991363724323
2016-12-09,8271.7001953125,8274.9501953125,8241.9501953125,8261.75,149700,0.0018067979083868,0.0018051676124941,0.1907017282091788,1.0,0.6106795361362363
2016-12-12,8230.650390625,8230.650390625,8154.4501953125,8170.7998046875,108100,-0.0110085872015613,-0.0110696301085065,0.1691833017248679,0.0,0.34953352532257337
2016-12-13,8196.150390625,8228.849609375,8155.7998046875,8221.7998046875,184000,0.006241739024219,0.0062223400515642,0.1490158178457089,0.0,0.10478245269971444
2016-12-14,8229.349609375,8229.400390625,8165.10009765625,8182.4501953125,144600,-0.0047860091840919,-0.0047974988003114,0.1502884834512663,0.0,0.12022742709100608
2016-12-15,8128.39990234375,8225.900390625,8121.9501953125,8153.60009765625,181800,-0.0035258506886821,-0.0035320811496494,0.1501497143877013,0.0,0.11854333613757281
2016-12-16,8178.2001953125,8178.7001953125,8127.4501953125,8139.4501953125,203000,-0.0017354177509658,-0.001736925332793,0.1502980357560023,0.0,0.12034335314525099
2016-12-19,8126.0,8132.5,8094.85009765625,8104.35009765625,107400,-0.0043123425801492,-0.0043216675473717,0.1349359815208888,0.0,-0.06608938552771809
2016-12-20,8110.60009765625,8124.10009765625,8062.75,8082.39990234375,128000,-0.0027084460873485,-0.0027121205636996,0.1320470197018843,0.0,-0.10114960960944039
2016-12-21,8105.85009765625,8112.5498046875,8053.25,8061.2998046875,123700,-0.0026106228238139,-0.0026140364419853,0.1318579893239423,0.0,-0.10344366810661448
2016-12-22,8043.85009765625,8046.4501953125,7964.9501953125,7979.10009765625,122600,-0.0101968304147989,-0.0102491742213465,0.1335405574670419,0.0,-0.08302414724559895
2016-12-23,7972.5,8022.60009765625,7942.0498046875,7985.75,124100,0.0008334150796909,0.0008330679821808,0.1145938919902681,0.0,-0.3129594592484492
2016-12-26,7965.10009765625,7970.0498046875,7893.7998046875,7908.25,106900,-0.0097047866512225,-0.0097521850030884,0.1184781414057805,0.0,-0.26582049950127945
2016-12-27,7915.0498046875,8044.64990234375,7903.7001953125,8032.85009765625,118800,0.0157557105119654,0.0156328778358968,0.1326798347404243,0.0,-0.09346981373690724
2016-12-28,8047.5498046875,8100.5498046875,8028.39990234375,8034.85009765625,126700,0.0002489776325569,0.0002489466427699,0.126577323283624,0.0,-0.16752943533842166
2016-12-29,8030.60009765625,8111.10009765625,8020.7998046875,8103.60009765625,178500,0.0085564757480733,0.0085200765943986,0.1306496810663619,0.0,-0.11810760654702003
2016-12-30,8119.64990234375,8197.0,8114.75,8185.7998046875,127600,0.0101436035886104,0.0100925025171995,0.1270757699448281,0.0,-0.16148032402111662
2017-01-02,8210.099609375,8212.0,8133.7998046875,8179.5,118300,-0.0007696016073948,-0.0007698979027411,0.1259902366331252,0.0,-0.1746542749214414
2017-01-03,8196.0498046875,8219.099609375,8148.60009765625,8192.25,127300,0.001558774986246,0.0015575613575361,0.1259598791384891,0.0,-0.17502269120077726
2017-01-04,8202.650390625,8218.5,8180.89990234375,8190.5,132400,-0.0002136165278159,-0.0002136393470761,0.1243893020171671,0.0,-0.19408309741623592
2017-01-05,8226.650390625,8282.650390625,8223.7001953125,8273.7998046875,159100,0.0101702954261033,0.0101189259729877,0.1128716116439296,0.0,-0.33386092443118454
2017-01-06,8281.849609375,8306.849609375,8233.25,8243.7998046875,139400,-0.0036259035398709,-0.0036324930615801,0.1134711866747294,0.0,-0.32658452680094857
2017-01-09,8259.349609375,8263.0,8227.75,8236.0498046875,99100,-0.0009401004613908,-0.000940542632975,0.1059405531727061,0.0,-0.4179757304926754
2017-01-10,8262.7001953125,8293.7998046875,8261.0,8288.599609375,142900,0.0063804622280927,0.006360193250249,0.1060421587083542,0.0,-0.41674265332830035
2017-01-11,8327.7998046875,8389.0,8322.25,8380.650390625,186500,0.011105709720359,0.0110444941375065,0.110548954775607,0.0,-0.36204851408108946
2017-01-12,8391.0498046875,8417.2001953125,8382.2998046875,8407.2001953125,172600,0.0031679885748723,0.0031629810720875,0.1092979578114937,0.0,-0.37723051946407515
2017-01-13,8457.650390625,8461.0498046875,8373.150390625,8400.349609375,185300,-0.0008148474852923,-0.0008151796539613,0.1089808943455368,0.0,-0.3810783779201648
2017-01-16,8390.9501953125,8426.7001953125,8374.400390625,8412.7998046875,124100,0.0014821044232022,0.0014810071904502,0.1067382969765071,0.0,-0.40829437148783193
2017-01-17,8415.0498046875,8440.900390625,8378.2998046875,8398.0,122000,-0.0017592008642893,-0.001760750075312,0.1062491938882595,0.0,-0.41423008990412175
2017-01-18,8403.849609375,8460.2998046875,8397.400390625,8417.0,163800,0.002262443438914,0.0022598879674375,0.1048934155966378,0.0,-0.43068371362344493
2017-01-19,8418.400390625,8445.150390625,8404.0498046875,8435.099609375,165900,0.0021503634757038,0.0021480547533008,0.094120656058505,0.0,-0.5614211158628404
2017-01-20,8404.349609375,8423.650390625,8340.9501953125,8349.349609375,202600,-0.0101658550545976,-0.0102178802464588,0.1047273868255588,0.0,-0.4326986263439075
2017-01-23,8329.599609375,8404.150390625,8327.2001953125,8391.5,195000,0.0050483441941,0.0050356440298158,0.0949971212150409,0.0,-0.5507844004220807
2017-01-24,8407.0498046875,8480.9501953125,8398.150390625,8475.7998046875,179200,0.01004585648424,0.0099957322821512,0.0867795014345935,0.0,-0.6505128180929516
2017-01-25,8499.4501953125,8612.599609375,8493.9501953125,8602.75,292500,0.0149779605745632,0.0148668985383623,0.0963274329206279,0.0,-0.5346398372819247
2017-01-27,8610.5,8672.7001953125,8606.900390625,8641.25,275400,0.0044753131266164,0.0044653286907273,0.0945357432389081,0.0,-0.5563836489559925
2017-01-30,8635.5498046875,8662.599609375,8617.75,8632.75,304700,-0.0009836539852451,-0.0009841380903137,0.0919851189530212,0.0,-0.5873378340972458
2017-01-31,8629.4501953125,8631.75,8552.400390625,8561.2998046875,521000,-0.0082766436318091,-0.0083110852188643,0.0993154377825325,0.0,-0.49837763425573506
2017-02-01,8570.349609375,8722.400390625,8537.5,8716.400390625,327700,0.0181164764084746,0.0179543284874153,0.1137384624928877,0.0,-0.32334088750651
2017-02-02,8724.75,8757.599609375,8685.7998046875,8734.25,283500,0.002047818890261,0.00204572496732,0.1131464056369776,0.0,-0.3305260451298395
2017-02-03,8735.150390625,8748.25,8707.75,8740.9501953125,191000,0.0007671174184962,0.0007668233343177,0.1104134973002055,0.0,-0.3636924158488039
2017-02-06,8785.4501953125,8814.099609375,8770.2001953125,8801.0498046875,194400,0.0068756380064067,0.0068521085989636,0.1086378213355706,0.0,-0.38524188625270167
2017-02-07,8805.7001953125,8809.2998046875,8741.0498046875,8768.2998046875,226300,-0.0037211469911869,-0.0037280876822229,0.1105054767183507,0.0,-0.3625761605248798
2017-02-08,8774.5498046875,8791.25,8715.0,8769.0498046875,218700,8.55353964515082e-05,8.553173850807276e-05,0.1103180782054266,0.0,-0.3648504148305197
2017-02-09,8795.5498046875,8821.400390625,8724.099609375,8778.400390625,187500,0.0010663168924529,0.0010657487804178,0.1060519392265963,0.0,-0.41662395769205235
2017-02-10,8812.349609375,8822.099609375,8771.2001953125,8793.5498046875,225900,0.0017257602055471,0.0017242727924366,0.106022937790212,0.0,-0.4169759169500931
2017-02-13,8819.7998046875,8826.900390625,8754.2001953125,8805.0498046875,204900,0.0013077767517584,0.0013069223565665,0.1054763410668074,0.0,-0.4236093738129825
2017-02-14,8819.900390625,8820.4501953125,8772.5,8792.2998046875,188300,-0.0014480326951941,-0.0014490821077153,0.1063070046398195,0.0,-0.41352850295662624
2017-02-15,8778.9501953125,8807.900390625,8712.849609375,8724.7001953125,216100,-0.0076885014019836,-0.0077182103048163,0.111244096996864,0.0,-0.3536123201910869
2017-02-16,8739.0,8783.9501953125,8719.599609375,8778.0,184600,0.0061090700533339,0.0060904853366915,0.112231314016409,0.0,-0.3416315284426987
2017-02-17,8883.7001953125,8896.4501953125,8804.25,8821.7001953125,298300,0.0049783772285827,0.0049660260841438,0.1126922105537438,0.0,-0.3360381226139514
2017-02-20,8818.5498046875,8886.25,8809.7998046875,8879.2001953125,167800,0.0065180179247708,0.0064968675020789,0.1034209063881853,0.0,-0.4485539749993928
2017-02-21,8890.75,8920.7998046875,8860.9501953125,8907.849609375,175700,0.0032265759789518,0.0032213817527225,0.1031652413097235,0.0,-0.4516567072272041
2017-02-22,8931.599609375,8960.75,8905.25,8926.900390625,247100,0.002138650974748,0.0021363673161383,0.099799340115105,0.0,-0.49250503182047484
2017-02-23,8956.400390625,8982.150390625,8927.5498046875,8939.5,377200,0.0014114204061503,0.0014104252886116,0.0886577402315663,0.0,-0.6277186528438093
2017-02-27,8943.7001953125,8951.7998046875,8888.650390625,8896.7001953125,189900,-0.004787717958219,-0.0047992157934504,0.091192775556026,0.0,-0.5969536541699033
2017-02-28,8898.9501953125,8914.75,8867.599609375,8879.599609375,293600,-0.001922126806803,-0.0019239764630964,0.0915865821652216,0.0,-0.5921744466800589
2017-03-01,8904.400390625,8960.7998046875,8898.599609375,8945.7998046875,205900,0.0074553131024743,0.0074276596143023,0.0863185835103337,0.0,-0.6561064834718175
2017-03-02,8982.849609375,8992.5,8879.7998046875,8899.75,218800,-0.0051476453411544,-0.0051609401115677,0.0672400427160125,0.0,-0.8876422244431798
2017-03-03,8883.5,8907.099609375,8860.099609375,8897.5498046875,202600,-0.0002472199008398,-0.0002472504647169,0.0672781510447804,0.0,-0.8871797446218151
2017-03-06,8915.099609375,8967.7998046875,8914.0,8963.4501953125,174800,0.0074065773242744,0.0073792833177025,0.0710586083522163,0.0,-0.8413003981181082
2017-03-07,8977.75,8977.849609375,8932.7998046875,8946.900390625,173400,-0.0018463654426456,-0.001848072076356,0.0686422381036716,0.0,-0.8706252863257263
2017-03-08,8950.7001953125,8957.0498046875,8891.9501953125,8924.2998046875,177800,-0.0025260799775062,-0.0025292759007722,0.0677139425785744,0.0,-0.8818910112341929
2017-03-09,8914.5,8945.7998046875,8899.5,8927.0,171500,0.0003025666294942,0.0003025208654424,0.0676844762553637,0.0,-0.8822486123239115
2017-03-10,8953.7001953125,8975.7001953125,8903.9501953125,8934.5498046875,152700,0.0008457269729471,0.0008453695473995,0.0676815192678969,0.0,-0.8822844981021558
2017-03-14,9091.650390625,9122.75,9060.5,9087.0,270300,0.0170629968655517,0.0169190589685852,0.088484763161047,0.0,-0.6298178896054417
2017-03-15,9086.849609375,9106.5498046875,9075.5,9084.7998046875,240600,-0.0002421255983823,-0.0002421549155174,0.0887329110605635,0.0,-0.6268063852978303
2017-03-16,9129.650390625,9158.4501953125,9128.5498046875,9153.7001953125,208600,0.0075841396735512,0.0075555246752815,0.0904185009648195,0.0,-0.6063501925699291
2017-03-17,9207.7998046875,9218.400390625,9147.599609375,9160.0498046875,286700,0.0006936658662091,0.0006934253912419,0.0830389062108159,0.0,-0.6959084013374037
2017-03-20,9166.9501953125,9167.599609375,9116.2998046875,9126.849609375,332100,-0.0036244557639315,-0.0036310400180971,0.0845193167431301,0.0,-0.6779422500873458
2017-03-21,9133.9501953125,9147.75,9087.2001953125,9121.5,247700,-0.0005861397529225,-0.0005863115999817,0.0841875142235893,0.0,-0.6819689805929047
2017-03-22,9047.2001953125,9072.900390625,9019.2998046875,9030.4501953125,232300,-0.0099818894576001,-0.0100320425436534,0.0917278817133938,0.0,-0.5904596459551152
2017-03-23,9048.75,9099.0498046875,9048.599609375,9086.2998046875,191800,0.0061845874975303,0.0061655414240061,0.0933212097324106,0.0,-0.5711231365506173
2017-03-24,9104.0,9133.5498046875,9089.400390625,9108.0,203700,0.0023882323694959,0.0023853850750034,0.0933658949561008,0.0,-0.5705808400254733
2017-03-27,9093.4501953125,9094.849609375,9024.650390625,9045.2001953125,202700,-0.0068950158857598,-0.0069188963418471,0.0974761160430891,0.0,-0.5206995050118846
2017-03-28,9081.5,9110.400390625,9079.7998046875,9100.7998046875,183300,0.0061468633280017,0.0061280484260037,0.0971835231341995,0.0,-0.524250390621694
2017-03-29,9128.7001953125,9153.150390625,9109.099609375,9143.7998046875,243400,0.0047248594544242,0.0047137323415894,0.0972694013625138,0.0,-0.5232081788802186
2017-03-30,9142.599609375,9183.150390625,9136.349609375,9173.75,323400,0.0032754648999584,0.0032701122498964,0.0949823637774162,0.0,-0.5509634955788912
2017-03-31,9158.900390625,9191.7001953125,9152.099609375,9173.75,190900,0.0,0.0,0.0920786775542067,0.0,-0.5862024139263186
2017-04-03,9220.599609375,9245.349609375,9192.400390625,9237.849609375,139100,0.0069872853931052,0.0069629874333823,0.0937883592071796,0.0,-0.5654538455418828
2017-04-05,9264.400390625,9273.900390625,9215.400390625,9265.150390625,184800,0.002955317785461,0.0029509594186491,0.0916349587214099,0.0,-0.5915873524204164
2017-04-06,9245.7998046875,9267.9501953125,9218.849609375,9261.9501953125,186100,-0.0003454013348491,-0.0003454609996294,0.0910262418713261,0.0,-0.5989746944842212
2017-04-07,9223.7001953125,9250.5,9188.099609375,9198.2998046875,190000,-0.0068722449681508,-0.0068959675911915,0.0949707233012667,0.0,-0.551104763524883
2017-04-10,9225.599609375,9225.650390625,9174.849609375,9181.4501953125,135800,-0.0018318178068531,-0.0018334976368336,0.0956318927404021,0.0,-0.543080860772142
2017-04-11,9184.5498046875,9242.7001953125,9172.849609375,9237.0,200100,0.0060502212075235,0.0060319921089607,0.0969916711795527,0.0,-0.5265786915622552
2017-04-12,9242.5,9246.400390625,9161.7998046875,9203.4501953125,161800,-0.0036321104998917,-0.003638722628744,0.0800862948438607,0.0,-0.7317410715619487
2017-04-13,9202.5,9202.650390625,9144.9501953125,9150.7998046875,166500,-0.0057207231535643,-0.0057371491660003,0.0832007928933393,0.0,-0.6939437566931651
2017-04-17,9144.75,9160.0,9120.25,9139.2998046875,0,-0.0012567207506942,-0.0012575110864404,0.0788625987524686,0.0,-0.7465917556000364
2017-04-18,9163.0,9217.900390625,9095.4501953125,9105.150390625,174200,-0.0037365459928324,-0.0037435443192956,0.0798528836868336,0.0,-0.7345737318673604
2017-04-19,9112.2001953125,9120.5,9075.150390625,9103.5,173700,-0.0001812590187086,-0.0001812754481099,0.0788775266157951,0.0,-0.7464105921696839
2017-04-20,9108.099609375,9143.900390625,9102.650390625,9136.400390625,170300,0.0036140375267754,0.0036075225852634,0.0799518563470165,0.0,-0.7333726070822734
2017-04-21,9179.099609375,9183.650390625,9088.75,9119.400390625,155200,-0.0018606890321317,-0.0018624222643066,0.071003719930967,0.0,-0.8419665198840078
2017-04-24,9135.349609375,9225.400390625,9130.5498046875,9217.9501953125,167700,0.0108066101351149,0.0107486360189436,0.0774349238685899,0.0,-0.7639179109736932
2017-04-25,9273.0498046875,9309.2001953125,9250.349609375,9306.599609375,168700,0.0096170419870114,0.0095710926019384,0.0834526455629541,0.0,-0.6908872915733465
2017-04-26,9336.2001953125,9367.0,9301.349609375,9351.849609375,185700,0.0048621410503593,0.0048503590177315,0.0788218293797961,0.0,-0.7470865296507581
2017-04-27,9359.150390625,9367.150390625,9322.650390625,9342.150390625,209400,-0.0010371444318647,-0.001037682638315,0.0775364605998889,0.0,-0.7626856688137412
2017-04-28,9340.9501953125,9342.650390625,9282.25,9304.0498046875,162200,-0.004078352878555,-0.0040866920407427,0.0786947412209539,0.0,-0.7486288620200644
2017-05-02,9339.849609375,9352.5498046875,9269.900390625,9313.7998046875,161600,0.0010479307618374,0.0010473820656935,0.0781890203138592,0.0,-0.7547662530402275
2017-05-03,9344.7001953125,9346.2998046875,9298.400390625,9311.9501953125,151600,-0.0001985880536179,-0.0001986077748364,0.0782177149500372,0.0,-0.7544180170864928
